店铺名,ItemID,货号,尺码,价格
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,10 Men/11.5 Women,661.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,11 Men/12.5 Women,735.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,11.5 Men/13 Women,797.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,12 Men/13.5 Women,984.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,13 Men/14.5 Women,791.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,14 Men/15.5 Women,814.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,3.5 Men,345.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,4 Men,338.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,4.5 Men,364.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,5 Men,422.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,5.5 Men,531.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,6 Men,750.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,6.5 Men,641.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,7 Men,568.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,7.5 Men,539.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,8 Men,505.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,8.5 Men,554.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,9 Men,554.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,9.5 Men,643.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,10 Men,663.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,10.5 Men,692.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,11 Men,740.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,11.5 Men,798.0
mtsnkrs,317039662538,Jordan Air Jordan 4 Retro Og Sp Nigel Sylvester Brick By Brick - HF4340-800 MT,13 Men,795.0
